item_no,category,main_promotion,color,stars
264927,Blouse,Frontpage_Header,Blue,4.1
551134,Blouse,Display_Ad_Campaign,Blue,4.9
403442,Hoodie,Catalog,Black,5.6
987865,Blouse,Category_Highlight,Blue,2.9
441403,T-Shirt,Category_Highlight,Red,4.1
201767,T-Shirt,Catalog,Black,3.3
516681,Sweatshirt,Frontpage_Header,Blue,3.6
229530,Sweatshirt,Frontpage_Header,Blue,3.7
801810,Polo-Shirt,Catalog,Multi-Color,2
574626,Sweatshirt,Frontpage_Header,Blue,3.3
571413,Blouse,Frontpage_Header,Orange,3.7
772885,Blouse,Frontpage_Header,Black,4.3
413806,Sweatshirt,Display_Ad_Campaign,Blue,3.1
868357,T-Shirt,Category_Highlight,Yellow,4.1
610402,Sweatshirt,Catalog,Orange,3.7
894683,Sweatshirt,Catalog,White,4.5
833791,Blouse,Category_Highlight,Multi-Color,2.9
128409,T-Shirt,Category_Highlight,Multi-Color,3.9
928876,T-Shirt,Catalog,Red,4.4
786474,Tunic,Frontpage_Header,White,3.9
130236,T-Shirt,Category_Highlight,Blue,2.9
706411,T-Shirt,Catalog,Yellow,3.6
459418,Blouse,Frontpage_Header,Green,3.2
741562,Hoodie,Catalog,Green,2.9
467615,Polo-Shirt,Display_Ad_Campaign,Yellow,3.6
779788,Blouse,Category_Highlight,Blue,2.7
657656,Blouse,Frontpage_Header,Blue,3.8
213898,Sweatshirt,Frontpage_Header,Green,3.7
888398,Tunic,Category_Highlight,Black,3.9
893186,Tunic,Frontpage_Header,Blue,3
621275,Polo-Shirt,Catalog,Blue,1.8
776719,Tunic,Category_Highlight,Green,3.3
148826,T-Shirt,Category_Highlight,Multi-Color,3.3
547863,T-Shirt,Catalog,Black,3.7
127229,Polo-Shirt,Category_Highlight,Multi-Color,3.4
222673,Polo-Shirt,Catalog,Yellow,3.9
963561,Hoodie,Catalog,Green,3.7
452711,Hoodie,Catalog,Pink,2.9
155325,T-Shirt,Frontpage_Header,Yellow,4.4
348559,Polo-Shirt,Display_Ad_Campaign,Yellow,4.6
139773,Polo-Shirt,Catalog,Yellow,4.6
527542,Tunic,Frontpage_Header,Blue,3
373543,Tunic,Category_Highlight,Blue,4.7
188633,Polo-Shirt,Frontpage_Header,Multi-Color,2.6
980264,Blouse,Category_Highlight,Blue,2.9
934506,Hoodie,Catalog,Multi-Color,2.5
283274,T-Shirt,Frontpage_Header,Multi-Color,3.4
241969,Blouse,Frontpage_Header,Red,4.9
305860,Polo-Shirt,Category_Highlight,Blue,3.2
144201,Tunic,Category_Highlight,Yellow,2.3
944957,Polo-Shirt,Frontpage_Header,Brown,2.1
496412,T-Shirt,Frontpage_Header,Black,4.4
152749,Tunic,Display_Ad_Campaign,Multi-Color,4.1
672458,Blouse,Display_Ad_Campaign,Black,4
765073,Blouse,Category_Highlight,Pink,3.8
235880,Sweatshirt,Frontpage_Header,Yellow,3.3
632276,Sweatshirt,Catalog,Red,2
256881,Sweatshirt,Catalog,Black,5.2
226696,Blouse,Frontpage_Header,Blue,4
614394,Sweatshirt,Display_Ad_Campaign,Blue,3.4
921441,Tunic,Frontpage_Header,Blue,4.6
883617,Blouse,Category_Highlight,Blue,2.9
843940,T-Shirt,Frontpage_Header,Green,5.3
369046,Tunic,Category_Highlight,White,4.9
537185,Polo-Shirt,Catalog,Green,3.3
665231,Tunic,Frontpage_Header,Blue,3.5
574980,Blouse,Category_Highlight,Blue,2.8
646479,T-Shirt,Catalog,Red,4.8
297179,Hoodie,Category_Highlight,Brown,3.6
575845,Sweatshirt,Catalog,Red,2.4
496142,Sweatshirt,Catalog,Red,2.1
552322,Tunic,Category_Highlight,Multi-Color,3.6
688802,Polo-Shirt,Category_Highlight,Orange,3.7
933031,Polo-Shirt,Category_Highlight,Green,3.4
892739,Blouse,Frontpage_Header,Blue,3.8
887406,Blouse,Frontpage_Header,Black,4.4
452204,Blouse,Frontpage_Header,White,3.4
359254,T-Shirt,Frontpage_Header,Blue,2.9
166715,Sweatshirt,Display_Ad_Campaign,Pink,4.1
881814,Hoodie,Category_Highlight,Green,3.1
902073,Tunic,Catalog,Yellow,3.8
376652,Polo-Shirt,Category_Highlight,Multi-Color,2.9
164610,Tunic,Display_Ad_Campaign,Black,2.5
263922,T-Shirt,Category_Highlight,Multi-Color,4.1
359542,Blouse,Catalog,Green,3.2
813921,Sweatshirt,Category_Highlight,Blue,3.1
465654,Sweatshirt,Frontpage_Header,Blue,3.1
398282,Sweatshirt,Display_Ad_Campaign,Orange,4.2
374486,Blouse,Category_Highlight,Blue,2.7
350860,T-Shirt,Frontpage_Header,Black,4.1
932321,Tunic,Category_Highlight,Green,3.5
191919,T-Shirt,Catalog,Red,4.2
598150,T-Shirt,Catalog,Red,4.6
527775,Tunic,Category_Highlight,Blue,5.4
193368,Polo-Shirt,Category_Highlight,Orange,2.1
375974,Tunic,Frontpage_Header,Multi-Color,3.1
462409,Polo-Shirt,Catalog,Green,3.3
127076,Sweatshirt,Category_Highlight,Orange,1.8
408247,Tunic,Category_Highlight,Multi-Color,3.3
173365,Sweatshirt,Frontpage_Header,Brown,2.7
972510,Polo-Shirt,Category_Highlight,Multi-Color,3.2
621320,Blouse,Category_Highlight,Blue,2.9
533221,Blouse,Catalog,Red,2
699042,Polo-Shirt,Catalog,Multi-Color,3.3
198620,Tunic,Category_Highlight,Brown,3.4
210934,Polo-Shirt,Category_Highlight,Yellow,2.4
823396,Sweatshirt,Catalog,Red,2.2
434969,Tunic,Display_Ad_Campaign,Green,2.7
231995,Tunic,Category_Highlight,Multi-Color,3
457947,Sweatshirt,Catalog,Black,4.1
145797,Hoodie,Catalog,Green,3.2
526838,Blouse,Frontpage_Header,Multi-Color,2.9
641651,T-Shirt,Category_Highlight,Multi-Color,1.3
295984,Polo-Shirt,Catalog,Black,1.7
418326,T-Shirt,Frontpage_Header,Yellow,3.3
973684,Sweatshirt,Catalog,Multi-Color,1.3
890798,T-Shirt,Display_Ad_Campaign,Black,3.4
586788,T-Shirt,Category_Highlight,White,3.5
897746,T-Shirt,Category_Highlight,Green,4.3
880531,Polo-Shirt,Frontpage_Header,White,1.9
469046,Tunic,Category_Highlight,Brown,4.2
324413,Hoodie,Catalog,White,4.3
369911,Polo-Shirt,Frontpage_Header,Multi-Color,3
164631,Blouse,Frontpage_Header,Orange,3.9
487924,Polo-Shirt,Display_Ad_Campaign,Yellow,5.6
979811,Hoodie,Category_Highlight,Brown,4
314966,Polo-Shirt,Catalog,Yellow,4
873370,T-Shirt,Category_Highlight,Yellow,3.8
448945,Hoodie,Catalog,Red,3.2
840904,Blouse,Catalog,Orange,4
618419,Tunic,Category_Highlight,Yellow,2.7
768267,Sweatshirt,Category_Highlight,Red,1.8
801963,Polo-Shirt,Catalog,Green,4.7
830536,Sweatshirt,Category_Highlight,Red,1.9
949034,Polo-Shirt,Catalog,Multi-Color,2.8
955631,Hoodie,Catalog,Black,2
299110,Hoodie,Catalog,Green,3.2
725528,Polo-Shirt,Catalog,Green,3.6
385716,T-Shirt,Category_Highlight,Green,5
328810,Polo-Shirt,Catalog,Yellow,3.1
980378,Polo-Shirt,Display_Ad_Campaign,Pink,3.1
788163,T-Shirt,Catalog,Black,3.3
314539,Blouse,Frontpage_Header,Multi-Color,2.1
572825,Tunic,Display_Ad_Campaign,Multi-Color,4.4
700021,Sweatshirt,Category_Highlight,Multi-Color,1.3
270684,Polo-Shirt,Category_Highlight,Multi-Color,3.1
779367,Tunic,Catalog,Red,2.6
525177,Tunic,Display_Ad_Campaign,Black,2.6
107677,Polo-Shirt,Catalog,White,3.4
885785,Polo-Shirt,Display_Ad_Campaign,Yellow,5.4
737275,Tunic,Display_Ad_Campaign,Multi-Color,4.6
906274,Sweatshirt,Catalog,Orange,4.3
490814,Sweatshirt,Catalog,Orange,3.7
121789,Tunic,Catalog,Green,2.6
289585,T-Shirt,Category_Highlight,Blue,2.9
412933,Blouse,Catalog,Black,5.1
578467,T-Shirt,Display_Ad_Campaign,Black,3.4
806076,Blouse,Display_Ad_Campaign,Blue,4.6
884630,Polo-Shirt,Category_Highlight,Multi-Color,2.7
947433,Sweatshirt,Catalog,Pink,3.9
206250,Polo-Shirt,Catalog,Orange,3.2
537348,Tunic,Display_Ad_Campaign,Multi-Color,4
539986,Sweatshirt,Frontpage_Header,White,3.5
703767,Blouse,Display_Ad_Campaign,Blue,4.6
446057,Tunic,Category_Highlight,Yellow,2.6
860001,Sweatshirt,Catalog,Multi-Color,2
761421,Blouse,Display_Ad_Campaign,Black,4.7
545260,Tunic,Category_Highlight,Multi-Color,3.8
102086,Sweatshirt,Frontpage_Header,Pink,3.3
576615,Tunic,Category_Highlight,Blue,3.2
595458,Sweatshirt,Frontpage_Header,Green,2.9
789993,Polo-Shirt,Frontpage_Header,Multi-Color,2.6
623599,Tunic,Catalog,Multi-Color,3.1
621982,Polo-Shirt,Category_Highlight,Blue,3.9
840230,Tunic,Category_Highlight,Multi-Color,2.9
480545,Polo-Shirt,Category_Highlight,Black,3.2
486350,Polo-Shirt,Catalog,Yellow,4.3
652406,T-Shirt,Catalog,Multi-Color,2.9
470321,Sweatshirt,Display_Ad_Campaign,Blue,2.8
319979,T-Shirt,Category_Highlight,Multi-Color,3.2
173978,Sweatshirt,Frontpage_Header,Orange,2.7
882932,Tunic,Frontpage_Header,Black,3.6
519123,Tunic,Frontpage_Header,Yellow,2.3
669445,T-Shirt,Category_Highlight,Green,4.7
525382,Blouse,Frontpage_Header,Blue,4.4
633397,Tunic,Category_Highlight,Green,3.5
294272,Tunic,Category_Highlight,Yellow,3.2
778811,Polo-Shirt,Catalog,Pink,3.1
213098,Hoodie,Category_Highlight,Red,0.9
459565,Tunic,Category_Highlight,White,4.9
946655,Tunic,Display_Ad_Campaign,Multi-Color,4.3
904210,Sweatshirt,Catalog,Black,3.2
933353,Hoodie,Catalog,Orange,2.9
156096,Polo-Shirt,Category_Highlight,Brown,2.4
957843,T-Shirt,Frontpage_Header,Multi-Color,4.4
749510,Polo-Shirt,Category_Highlight,Blue,3
957269,Hoodie,Category_Highlight,White,3.7
166970,Polo-Shirt,Category_Highlight,Orange,1.8
642728,Sweatshirt,Display_Ad_Campaign,Blue,3.3
410038,Sweatshirt,Catalog,Red,1.7
260617,T-Shirt,Category_Highlight,Blue,3
477995,Sweatshirt,Catalog,Black,4.7
729657,Sweatshirt,Frontpage_Header,Blue,3.5
151140,Polo-Shirt,Catalog,Blue,1.2
105189,T-Shirt,Category_Highlight,Green,4.9
208339,Tunic,Display_Ad_Campaign,Black,2.7
155282,Tunic,Category_Highlight,Black,4.7
870157,Tunic,Category_Highlight,Brown,3.7
314971,Polo-Shirt,Category_Highlight,Multi-Color,2.5
690880,Tunic,Display_Ad_Campaign,Black,2.7
270230,Sweatshirt,Catalog,Orange,4.5
478580,T-Shirt,Catalog,Multi-Color,1.7
457728,Tunic,Catalog,Green,3
900537,Sweatshirt,Catalog,Red,2.5
439237,Polo-Shirt,Frontpage_Header,Multi-Color,2.4
180563,Blouse,Catalog,Orange,2.3
276582,Polo-Shirt,Display_Ad_Campaign,Yellow,3.4
900127,Sweatshirt,Catalog,Multi-Color,2.8
382832,T-Shirt,Category_Highlight,Blue,3
727171,Polo-Shirt,Catalog,White,2.8
149204,Hoodie,Category_Highlight,White,3.9
876374,Sweatshirt,Catalog,Orange,4.1
619356,T-Shirt,Catalog,Blue,3.1
525938,Polo-Shirt,Catalog,Multi-Color,2.9
707204,Tunic,Frontpage_Header,Black,3.5
589052,Blouse,Frontpage_Header,Red,4.3
424745,Blouse,Catalog,Pink,4.2
654912,T-Shirt,Catalog,Black,2.6
752846,Tunic,Catalog,Orange,2.3
668795,Sweatshirt,Display_Ad_Campaign,White,5.4
102176,Sweatshirt,Frontpage_Header,Blue,3.2
818003,Blouse,Display_Ad_Campaign,Brown,5
105402,Polo-Shirt,Frontpage_Header,Blue,2.8
594818,Tunic,Display_Ad_Campaign,Multi-Color,4.3
226685,Tunic,Frontpage_Header,Brown,4
262313,Polo-Shirt,Category_Highlight,Blue,3.8
416006,Sweatshirt,Catalog,Black,5.5
770048,Blouse,Frontpage_Header,Multi-Color,4
371831,Tunic,Catalog,Green,2.4
752001,Sweatshirt,Display_Ad_Campaign,Blue,3
583540,Polo-Shirt,Category_Highlight,Blue,3.1
158231,Tunic,Frontpage_Header,Orange,3.2
763496,Polo-Shirt,Category_Highlight,Blue,2.6
498637,Sweatshirt,Catalog,Black,5.5
892872,T-Shirt,Frontpage_Header,Yellow,4.7
197283,Sweatshirt,Display_Ad_Campaign,Black,5.4
312279,Tunic,Catalog,Green,3.3
926432,Sweatshirt,Catalog,Orange,4.5
767680,Sweatshirt,Display_Ad_Campaign,Blue,3.5
620943,T-Shirt,Category_Highlight,Green,3.3
924980,Blouse,Frontpage_Header,Red,3.6
788751,T-Shirt,Frontpage_Header,Yellow,4.5
152386,T-Shirt,Category_Highlight,Blue,2.2
102153,T-Shirt,Frontpage_Header,Red,5.1
840126,Sweatshirt,Catalog,Black,4.8
586387,Tunic,Category_Highlight,Multi-Color,3.1
587050,Tunic,Frontpage_Header,White,3.5
776788,Tunic,Category_Highlight,Green,2.8
506336,Tunic,Frontpage_Header,Blue,3.3
411396,Polo-Shirt,Frontpage_Header,Brown,2.3
447911,T-Shirt,Frontpage_Header,Red,4.4
432640,Tunic,Catalog,Multi-Color,2.8
894590,T-Shirt,Display_Ad_Campaign,Black,4.9
339322,T-Shirt,Frontpage_Header,Blue,2.4
138678,T-Shirt,Category_Highlight,Green,5
729236,Sweatshirt,Display_Ad_Campaign,White,3
105988,T-Shirt,Frontpage_Header,Multi-Color,4
198175,Blouse,Frontpage_Header,Black,4.5
583446,Hoodie,Display_Ad_Campaign,Blue,2.6
407953,Hoodie,Category_Highlight,White,4.5
613931,T-Shirt,Category_Highlight,Green,4.9
605360,T-Shirt,Frontpage_Header,Blue,3
374700,Tunic,Display_Ad_Campaign,Black,2.6
308277,T-Shirt,Catalog,Red,4.5
397367,Sweatshirt,Display_Ad_Campaign,Blue,3.2
896517,Sweatshirt,Catalog,Multi-Color,2.4
723125,T-Shirt,Frontpage_Header,Red,4.1
376488,T-Shirt,Category_Highlight,Multi-Color,3.2
907698,T-Shirt,Frontpage_Header,Yellow,4.6
830529,Hoodie,Category_Highlight,Blue,4.3
864171,Hoodie,Catalog,Orange,2.8
213269,Blouse,Frontpage_Header,Multi-Color,2.8
670943,Tunic,Category_Highlight,Brown,4.5
197991,T-Shirt,Category_Highlight,Yellow,5.1
590103,Tunic,Category_Highlight,Multi-Color,2.3
440471,T-Shirt,Category_Highlight,Blue,3.4
363229,Polo-Shirt,Category_Highlight,Orange,2.7
144114,Tunic,Category_Highlight,White,4.6
338495,T-Shirt,Category_Highlight,Green,4.1
362492,Blouse,Category_Highlight,Multi-Color,2.6
684598,T-Shirt,Catalog,Multi-Color,1.3
311131,Hoodie,Display_Ad_Campaign,Brown,3.5
212111,Hoodie,Frontpage_Header,White,3.9
374984,Polo-Shirt,Category_Highlight,Red,1.9
755846,T-Shirt,Catalog,White,2.3
814714,Blouse,Display_Ad_Campaign,Multi-Color,2.2
363740,T-Shirt,Catalog,Multi-Color,1.4
269496,Tunic,Category_Highlight,Red,3
353085,T-Shirt,Category_Highlight,Multi-Color,3
876240,Tunic,Category_Highlight,Blue,4.6
272776,Hoodie,Category_Highlight,White,4.2
482654,Polo-Shirt,Catalog,Pink,3.3
145427,Sweatshirt,Catalog,Black,4.3
702194,Blouse,Display_Ad_Campaign,Brown,4.6
897297,Blouse,Frontpage_Header,Red,2.7
800065,Blouse,Category_Highlight,Multi-Color,3.2
771491,Sweatshirt,Display_Ad_Campaign,Blue,3.1
737623,Tunic,Category_Highlight,Blue,5.4
807141,Sweatshirt,Catalog,Black,4.3
365994,Polo-Shirt,Catalog,Pink,3.1
882463,Blouse,Display_Ad_Campaign,Brown,6
932181,Blouse,Frontpage_Header,Blue,3.6
618999,Tunic,Frontpage_Header,Multi-Color,3.1
597862,T-Shirt,Display_Ad_Campaign,Brown,4.9
527504,Tunic,Display_Ad_Campaign,Multi-Color,4.3
486739,Sweatshirt,Frontpage_Header,White,3.3
400223,Blouse,Frontpage_Header,Black,4.9
587930,T-Shirt,Display_Ad_Campaign,Black,3.6
213027,Sweatshirt,Category_Highlight,Green,2.7
338428,Hoodie,Catalog,Yellow,3.1
850441,Blouse,Catalog,Orange,2
440016,Hoodie,Catalog,Yellow,4.5
179183,Tunic,Category_Highlight,Green,3.5
357304,Polo-Shirt,Display_Ad_Campaign,Yellow,5
974606,Polo-Shirt,Frontpage_Header,Blue,4
286868,T-Shirt,Category_Highlight,Multi-Color,4.1
239333,Tunic,Category_Highlight,Multi-Color,4
907958,T-Shirt,Category_Highlight,Red,4.8
555084,T-Shirt,Category_Highlight,Yellow,3.9
552749,Blouse,Category_Highlight,Blue,2.5
262064,Blouse,Frontpage_Header,Blue,3.4
195122,Blouse,Display_Ad_Campaign,Blue,5.1
582495,Polo-Shirt,Catalog,Green,2.3
892874,Sweatshirt,Frontpage_Header,Green,2.4
493485,Tunic,Frontpage_Header,Multi-Color,2.8
192688,Sweatshirt,Frontpage_Header,Pink,3.6
390622,Sweatshirt,Display_Ad_Campaign,Red,3.1
196312,T-Shirt,Catalog,Black,3.4
684203,Tunic,Category_Highlight,Orange,3.2
538958,Tunic,Frontpage_Header,Blue,4.7
440761,Tunic,Display_Ad_Campaign,Multi-Color,3.8
864857,Hoodie,Frontpage_Header,Yellow,2.2
143667,T-Shirt,Catalog,Black,3.9
686183,T-Shirt,Category_Highlight,Pink,3.7
724814,Sweatshirt,Frontpage_Header,Orange,3.6
693281,Polo-Shirt,Catalog,Blue,3.8
953183,T-Shirt,Frontpage_Header,Green,4.2
708945,Polo-Shirt,Category_Highlight,Black,4.7
695885,Sweatshirt,Category_Highlight,Red,2.7
195998,Sweatshirt,Catalog,Red,1.3
833903,Sweatshirt,Frontpage_Header,Blue,2.1
804644,Polo-Shirt,Category_Highlight,Pink,2.3
296038,Tunic,Display_Ad_Campaign,Black,2.3
303508,Hoodie,Catalog,Blue,1.4
989461,Tunic,Frontpage_Header,Green,1.7
402633,Tunic,Display_Ad_Campaign,Multi-Color,4.1
100305,T-Shirt,Frontpage_Header,Multi-Color,4.8
528001,Sweatshirt,Frontpage_Header,Black,3.4
818106,Tunic,Frontpage_Header,Blue,3.9
227266,Tunic,Frontpage_Header,Multi-Color,2.7
737114,Blouse,Display_Ad_Campaign,Blue,4.4
175064,Blouse,Frontpage_Header,Blue,2.2
527467,Blouse,Frontpage_Header,Blue,3.7
936153,T-Shirt,Category_Highlight,Blue,2.4
877286,T-Shirt,Display_Ad_Campaign,Blue,3.9
948973,Sweatshirt,Category_Highlight,Red,2.1
542464,T-Shirt,Category_Highlight,Yellow,3.4
659633,Blouse,Catalog,Blue,2.7
596286,Sweatshirt,Display_Ad_Campaign,Black,4.8
965947,T-Shirt,Display_Ad_Campaign,Black,4.2
265733,Blouse,Frontpage_Header,Red,4.7
311079,Polo-Shirt,Category_Highlight,Orange,1.8
669138,T-Shirt,Catalog,Black,3.6
914061,Tunic,Frontpage_Header,Multi-Color,2.7
267982,Sweatshirt,Catalog,Black,5.1
495854,T-Shirt,Display_Ad_Campaign,Black,4.1
623018,Tunic,Display_Ad_Campaign,Multi-Color,4.1
599358,Tunic,Catalog,Brown,4.4
580527,T-Shirt,Catalog,Red,4.3
600480,Tunic,Category_Highlight,Green,3.7
530747,Blouse,Category_Highlight,Red,3.9
111568,Hoodie,Display_Ad_Campaign,Brown,3.9
406365,Hoodie,Catalog,Orange,2.7
857778,Sweatshirt,Catalog,Multi-Color,2.4
415158,Polo-Shirt,Display_Ad_Campaign,Pink,3.4
442186,T-Shirt,Frontpage_Header,Green,4.7
687555,Polo-Shirt,Frontpage_Header,Brown,3
956187,Blouse,Category_Highlight,White,2.6
767855,Tunic,Catalog,Red,3.7
229054,T-Shirt,Display_Ad_Campaign,Brown,5.4
414554,Blouse,Catalog,Blue,4.5
974518,Sweatshirt,Category_Highlight,Red,1.4
152953,Tunic,Category_Highlight,Orange,2.6
578434,Polo-Shirt,Catalog,Multi-Color,3.2
810348,Sweatshirt,Frontpage_Header,Blue,3.2
945353,Polo-Shirt,Catalog,Yellow,4.1
118575,Hoodie,Category_Highlight,White,4.6
736489,Polo-Shirt,Category_Highlight,White,4.1
938097,T-Shirt,Frontpage_Header,Blue,3.6
872260,Tunic,Display_Ad_Campaign,Black,3.4
866641,Polo-Shirt,Display_Ad_Campaign,Green,3.9
684727,Blouse,Frontpage_Header,Blue,3.4
217881,Sweatshirt,Category_Highlight,Multi-Color,1.8
226044,Tunic,Display_Ad_Campaign,Multi-Color,3.5
279677,Blouse,Catalog,Yellow,3.9
878455,Polo-Shirt,Catalog,Blue,2.3
618889,Polo-Shirt,Display_Ad_Campaign,Yellow,5.6
504411,Polo-Shirt,Category_Highlight,Brown,3.2
904122,Blouse,Category_Highlight,White,2.5
207425,Tunic,Category_Highlight,Brown,4.2
591583,Sweatshirt,Catalog,Blue,3.2
281067,Tunic,Catalog,Multi-Color,4.9
894433,Hoodie,Catalog,Yellow,3.2
551608,Blouse,Frontpage_Header,Multi-Color,2.7
504932,Polo-Shirt,Frontpage_Header,Yellow,2.8
782222,T-Shirt,Display_Ad_Campaign,Black,3.6
797781,Sweatshirt,Display_Ad_Campaign,Blue,4.6
706995,T-Shirt,Catalog,Multi-Color,4.2
511421,T-Shirt,Catalog,Black,3.1
377522,Tunic,Display_Ad_Campaign,Multi-Color,3.8
364177,Blouse,Category_Highlight,Green,4.5
213681,Sweatshirt,Category_Highlight,Red,1.6
534549,T-Shirt,Catalog,Red,1.4
350109,Sweatshirt,Catalog,Blue,4.9
576984,Tunic,Category_Highlight,Green,3.7
688982,T-Shirt,Catalog,Red,1.8
419601,T-Shirt,Display_Ad_Campaign,Black,3.7
494633,T-Shirt,Catalog,Multi-Color,1.9
143738,Sweatshirt,Frontpage_Header,Yellow,2.8
281544,T-Shirt,Catalog,Multi-Color,1.1
261368,T-Shirt,Category_Highlight,Yellow,4.1
572754,Polo-Shirt,Catalog,Yellow,4.3
112901,Polo-Shirt,Frontpage_Header,Brown,2.4
276629,Blouse,Frontpage_Header,Black,5
264914,T-Shirt,Display_Ad_Campaign,Black,3.3
617156,Polo-Shirt,Display_Ad_Campaign,Yellow,4.6
626192,Polo-Shirt,Category_Highlight,Pink,3
690553,T-Shirt,Category_Highlight,White,3
695410,T-Shirt,Catalog,Black,3.9
699303,Polo-Shirt,Catalog,Pink,4
726944,Hoodie,Catalog,White,4.4
987778,Tunic,Category_Highlight,Multi-Color,3
507731,Sweatshirt,Category_Highlight,Pink,3.1
162842,Polo-Shirt,Catalog,Pink,3.5
674597,Hoodie,Catalog,Orange,3.8
391336,Blouse,Frontpage_Header,Black,4.5
145783,Polo-Shirt,Category_Highlight,White,4.4
940773,Sweatshirt,Display_Ad_Campaign,Brown,4.9
881508,Sweatshirt,Catalog,Blue,5.1
779431,T-Shirt,Category_Highlight,Multi-Color,3.5
436549,Blouse,Frontpage_Header,Red,4.5
692283,T-Shirt,Frontpage_Header,Black,4.4
337103,Polo-Shirt,Frontpage_Header,Yellow,2.6
802910,Polo-Shirt,Category_Highlight,Red,2.6
204129,Tunic,Category_Highlight,Blue,4.5
912232,Polo-Shirt,Catalog,Yellow,2.7
403893,Hoodie,Catalog,Yellow,2.6
422680,T-Shirt,Catalog,Red,5.1
685678,Polo-Shirt,Catalog,Green,4
302262,T-Shirt,Catalog,Red,4.9
543216,Tunic,Category_Highlight,Brown,4.2
385458,Blouse,Display_Ad_Campaign,Brown,5
301336,Sweatshirt,Catalog,Red,2.7
126342,Sweatshirt,Catalog,Multi-Color,3
343084,Blouse,Display_Ad_Campaign,Green,5
731825,Tunic,Catalog,Green,2.2
561100,Tunic,Display_Ad_Campaign,Black,3.7
456491,T-Shirt,Category_Highlight,Blue,2.2
223423,Polo-Shirt,Category_Highlight,Brown,3.5
950140,Sweatshirt,Category_Highlight,Red,0.9
680840,T-Shirt,Category_Highlight,Multi-Color,3.6
474367,Polo-Shirt,Category_Highlight,Orange,3.3
588416,T-Shirt,Frontpage_Header,Multi-Color,4.6
453272,Hoodie,Catalog,Multi-Color,1.9
338738,T-Shirt,Category_Highlight,Multi-Color,3.2
335867,Polo-Shirt,Frontpage_Header,Orange,2.8
658825,Tunic,Category_Highlight,Green,3.8
608805,Sweatshirt,Category_Highlight,Red,1.5
866819,Tunic,Frontpage_Header,Green,4.9
864728,Tunic,Category_Highlight,Red,2.4
767157,Polo-Shirt,Category_Highlight,Orange,2.6
718821,Sweatshirt,Frontpage_Header,Black,4.4
644725,Tunic,Catalog,Black,5
381169,Blouse,Frontpage_Header,Red,4.9
220059,Tunic,Category_Highlight,Multi-Color,3.5
611706,Sweatshirt,Display_Ad_Campaign,Orange,3.9
481861,Blouse,Catalog,Black,3.1
574491,Polo-Shirt,Category_Highlight,Brown,4.2
932982,Polo-Shirt,Frontpage_Header,Pink,2.2
317318,Tunic,Category_Highlight,Brown,3
595683,T-Shirt,Category_Highlight,Blue,3.2
545551,Tunic,Display_Ad_Campaign,Black,2.8
217800,Polo-Shirt,Category_Highlight,White,3.1
692672,Blouse,Catalog,Multi-Color,1.8
164322,Polo-Shirt,Frontpage_Header,Yellow,2.3
265983,Hoodie,Catalog,Yellow,2.8
561587,Sweatshirt,Frontpage_Header,Blue,2.9
192301,Sweatshirt,Catalog,Black,4.8
101587,Blouse,Display_Ad_Campaign,Blue,5
817525,Tunic,Catalog,Yellow,3.2
748619,Polo-Shirt,Category_Highlight,Brown,3.7
724654,Polo-Shirt,Category_Highlight,Orange,2.5
515713,Sweatshirt,Frontpage_Header,Green,2.9
366929,Tunic,Category_Highlight,Green,3.1
464673,T-Shirt,Display_Ad_Campaign,Black,3.4
571813,Tunic,Frontpage_Header,Red,2.2
709178,Tunic,Catalog,Green,3
738046,Sweatshirt,Frontpage_Header,Pink,3.2
297683,T-Shirt,Category_Highlight,Blue,2.8
243589,Polo-Shirt,Catalog,Pink,3.5
405518,Tunic,Category_Highlight,Brown,4.7
555180,Blouse,Frontpage_Header,Blue,4.1
267060,Polo-Shirt,Catalog,Black,2.4
350848,Polo-Shirt,Frontpage_Header,Pink,2.1
316087,T-Shirt,Category_Highlight,Multi-Color,2.4
890303,Blouse,Frontpage_Header,Blue,2.4
453331,Blouse,Category_Highlight,Black,4.5
196010,Polo-Shirt,Catalog,Yellow,4.1
304250,Polo-Shirt,Catalog,Red,2.4
763769,Blouse,Frontpage_Header,Multi-Color,2.5
260736,Hoodie,Catalog,Orange,3.3
818462,Tunic,Display_Ad_Campaign,Multi-Color,4.3
653357,Polo-Shirt,Category_Highlight,White,3.4
224850,Hoodie,Catalog,Yellow,3.4
714170,Sweatshirt,Display_Ad_Campaign,Red,1.6
900805,Sweatshirt,Display_Ad_Campaign,Black,3.2
390290,Tunic,Frontpage_Header,White,3.4
459953,T-Shirt,Category_Highlight,Multi-Color,3.9
677912,Polo-Shirt,Display_Ad_Campaign,Green,4.1
380231,T-Shirt,Frontpage_Header,Multi-Color,4.5
587369,Hoodie,Catalog,Yellow,3.5
335293,Polo-Shirt,Category_Highlight,Yellow,4.4
909965,Polo-Shirt,Category_Highlight,Orange,2.9
764753,Polo-Shirt,Category_Highlight,Multi-Color,4.1
255848,Sweatshirt,Catalog,Multi-Color,2.6
722215,T-Shirt,Category_Highlight,Yellow,3.1
582646,Sweatshirt,Category_Highlight,Red,0.6
860578,Sweatshirt,Catalog,Red,1.4
399794,Sweatshirt,Category_Highlight,Red,0.9
543896,Hoodie,Category_Highlight,White,4.1
564650,T-Shirt,Frontpage_Header,Yellow,4
